Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:00:09,00:00:23,Class 11,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:00:41,00:00:59,Class 2,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:01:13,00:01:25,Class 10,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:01:37,00:01:45,Class 9,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:02:04,00:02:20,Class 3,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:02:35,00:02:42,Class 7,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:02:59,00:03:01,Class 1,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:03:28,00:03:35,Class 13,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:04:05,00:04:20,Class 15,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:04:43,00:04:59,Class 0,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:05:15,00:05:25,Class 5,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:05:47,00:05:54,Class 12,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:06:21,00:06:23,Class 4,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:06:42,00:06:59,Class 14,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:07:16,00:07:27,Class 6,None
Dashboard_User_id_60167_5,Dashboard,Distracted Behavior,00:07:54,00:08:01,Class 8,None
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:00:08,00:00:15,Class 11,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:00:38,00:00:49,Class 2,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:01:12,00:01:17,Class 10,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:01:37,00:01:42,Class 9,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:02:01,00:02:18,Class 3,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:02:33,00:02:39,Class 7,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:02:59,00:03:01,Class 1,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:03:28,00:03:32,Class 13,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:04:06,00:04:27,Class 15,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:04:42,00:04:58,Class 0,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:05:14,00:05:23,Class 5,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:05:47,00:05:54,Class 12,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:06:19,00:06:20,Class 4,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:06:42,00:07:01,Class 14,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:07:16,00:07:26,Class 6,Sunglasses
Dashboard_User_id_60167_7,Dashboard,Distracted Behavior,00:07:52,00:07:58,Class 8,Sunglasses
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:00:09,00:00:23,Class 11,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:00:41,00:00:59,Class 2,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:01:13,00:01:25,Class 10,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:01:37,00:01:45,Class 9,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:02:04,00:02:20,Class 3,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:02:35,00:02:42,Class 7,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:02:59,00:03:01,Class 1,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:03:28,00:03:35,Class 13,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:04:05,00:04:20,Class 15,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:04:43,00:04:59,Class 0,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:05:15,00:05:25,Class 5,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:05:47,00:05:54,Class 12,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:06:21,00:06:23,Class 4,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:06:42,00:06:59,Class 14,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:07:16,00:07:27,Class 6,None
Rearview_User_id_60167_5,Rearview,Distracted Behavior,00:07:54,00:08:01,Class 8,None
Rearview_User_id_60167_7,Rearview,Distracted Behavior,00:00:08,00:00:15,Class 11,Sunglasses
Rearview_User_id_60167_7,Rearview,Distracted Behavior,00:00:38,00:00:49,Class 2,Sunglasses
Rearview_User_id_60167_7,Rearview,Distracted Behavior,00:01:12,00:01:17,Class 10,Sunglasses
