Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:00:14,00:00:25,Class 3,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:00:39,00:00:57,Class 5,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:01:13,00:01:31,Class 12,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:01:45,00:02:09,Class 15,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:02:25,00:02:37,Class 8,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:03:00,00:03:11,Class 1,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:03:25,00:03:29,Class 13,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:04:05,00:04:28,Class 11,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:04:43,00:04:57,Class 7,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:05:07,00:05:29,Class 0,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:05:48,00:05:59,Class 2,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:06:13,00:06:25,Class 4,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:06:38,00:07:01,Class 14,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:07:14,00:07:20,Class 9,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:07:37,00:07:53,Class 6,None
Dashboard_User_id_70176_7,Dashboard,Distracted Behavior,00:08:05,00:08:13,Class 10,None
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:00:12,00:00:24,Class 3,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:00:39,00:00:59,Class 5,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:01:13,00:01:31,Class 12,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:01:45,00:02:10,Class 15,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:02:25,00:02:33,Class 8,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:03:02,00:03:15,Class 1,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:03:26,00:03:30,Class 13,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:04:06,00:04:25,Class 11,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:04:44,00:04:58,Class 7,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:05:08,00:05:30,Class 0,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:05:53,00:05:58,Class 2,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:06:14,00:06:25,Class 4,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:06:38,00:07:01,Class 14,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:07:13,00:07:22,Class 9,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:07:37,00:07:51,Class 6,Hat
Dashboard_User_id_70176_5,Dashboard,Distracted Behavior,00:08:05,00:08:14,Class 10,Hat
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:00:14,00:00:25,Class 3,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:00:39,00:00:57,Class 5,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:01:13,00:01:31,Class 12,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:01:45,00:02:09,Class 15,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:02:25,00:02:37,Class 8,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:03:00,00:03:11,Class 1,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:03:25,00:03:29,Class 13,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:04:05,00:04:28,Class 11,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:04:43,00:04:57,Class 7,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:05:07,00:05:29,Class 0,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:05:48,00:05:59,Class 2,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:06:13,00:06:25,Class 4,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:06:38,00:07:01,Class 14,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:07:14,00:07:20,Class 9,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:07:37,00:07:53,Class 6,None
Rear_view_user_id_70176_7,Rearview,Distracted Behavior,00:08:05,00:08:13,Class 10,None
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:00:12,00:00:24,Class 3,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:00:39,00:00:59,Class 5,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:01:13,00:01:31,Class 12,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:01:45,00:02:10,Class 15,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:02:25,00:02:33,Class 8,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:03:02,00:03:15,Class 1,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:03:26,00:03:30,Class 13,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:04:06,00:04:25,Class 11,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:04:44,00:04:58,Class 7,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:05:08,00:05:30,Class 0,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:05:53,00:05:58,Class 2,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:06:14,00:06:25,Class 4,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:06:38,00:07:01,Class 14,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:07:13,00:07:22,Class 9,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:07:37,00:07:51,Class 6,Hat
Rear_view_user_id_70176_5,Rearview,Distracted Behavior,00:08:05,00:08:14,Class 10,Hat
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:00:14,00:00:25,Class 3,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:00:39,00:00:57,Class 5,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:01:13,00:01:31,Class 12,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:01:45,00:02:09,Class 15,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:02:25,00:02:37,Class 8,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:03:00,00:03:11,Class 1,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:03:25,00:03:29,Class 13,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:04:05,00:04:28,Class 11,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:04:43,00:04:57,Class 7,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:05:07,00:05:29,Class 0,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:05:48,00:05:59,Class 2,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:06:13,00:06:25,Class 4,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:06:38,00:07:01,Class 14,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:07:14,00:07:20,Class 9,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:07:37,00:07:53,Class 6,None
Right_side_window_user_id_70176_7,Rightside Window,Distracted Behavior,00:08:05,00:08:13,Class 10,None
Right_side_window_user_id_70176_5,Rightside Window,Distracted Behavior,00:00:12,00:00:24,Class 3,Hat
Right_side_window_user_id_70176_5,Rightside Window,Distracted Behavior,00:00:39,00:00:59,Class 5,Hat
Right_side_window_user_id_70176_5,Rightside Window,Distracted Behavior,00:01:13,00:01:31,Class 12,Hat
Right_side_window_user_id_70176_5,Rightside Window,Distracted Behavior,00:01:45,00:02:10,Class 15,Hat
Right_side_window_user_id_70176_5,Rightside Window,Distracted Behavior,00:02:25,00:02:33,Class 8,Hat
Right_side_window_user_id_70176_5,Rightside Window,Distracted Behavior,00:03:02,00:03:15,Class 1,Hat
Right_side_window_user_id_70176_5,Rightside Window,Distracted Behavior,00:03:26,00:03:30,Class 13,Hat
Right_side_window_user_id_70176_5,Rightside Window,Distracted Behavior,00:04:06,00:04:25,Class 11,Hat
Right_side_window_user_id_70176_5,Rightside Window,Distracted Behavior,00:04:44,00:04:58,Class 7,Hat
Right_side_window_user_id_70176_5,Rightside Window,Distracted Behavior,00:05:08,00:05:30,Class 0,Hat
Right_side_window_user_id_70176_5,Rightside Window,Distracted Behavior,00:05:53,00:05:58,Class 2,Hat
Right_side_window_user_id_70176_5,Rightside Window,Distracted Behavior,00:06:14,00:06:25,Class 4,Hat
