Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:00:08,00:00:12,Class 14,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:00:41,00:00:48,Class 13,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:01:20,00:01:30,Class 8,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:01:57,00:02:13,Class 15,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:02:29,00:02:50,Class 6,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:03:02,00:03:07,Class 7,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:03:33,00:03:41,Class 11,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:04:06,00:04:13,Class 3,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:04:39,00:04:43,Class 9,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:05:00,00:05:04,Class 10,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:05:21,00:05:35,Class 5,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:05:52,00:06:08,Class 12,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:06:23,00:06:42,Class 0,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:07:01,00:07:13,Class 4,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:07:30,00:07:33,Class 1,None
Dashboard_user_id_61962_5,Dashboard,Distracted Behavior,00:08:03,00:08:11,Class 2,None
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:00:08,00:00:13,Class 14,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:00:42,00:00:48,Class 13,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:01:20,00:01:30,Class 8,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:01:57,00:02:14,Class 15,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:02:33,00:02:50,Class 6,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:03:02,00:03:07,Class 7,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:03:33,00:03:44,Class 11,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:04:10,00:04:18,Class 3,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:04:40,00:04:44,Class 9,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:04:59,00:05:03,Class 10,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:05:20,00:05:34,Class 5,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:05:53,00:06:00,Class 12,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:06:23,00:06:42,Class 0,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:07:02,00:07:13,Class 4,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:07:30,00:07:32,Class 1,Hat
Dashboard_user_id_61962_7,Dashboard,Distracted Behavior,00:08:02,00:08:11,Class 2,Hat
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:00:08,00:00:12,Class 14,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:00:41,00:00:48,Class 13,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:01:20,00:01:30,Class 8,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:01:57,00:02:13,Class 15,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:02:29,00:02:50,Class 6,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:03:02,00:03:07,Class 7,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:03:33,00:03:41,Class 11,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:04:06,00:04:13,Class 3,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:04:39,00:04:43,Class 9,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:05:00,00:05:04,Class 10,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:05:21,00:05:35,Class 5,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:05:52,00:06:08,Class 12,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:06:23,00:06:42,Class 0,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:07:01,00:07:13,Class 4,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:07:30,00:07:33,Class 1,None
Rear_view_user_id_61962_5,Rearview,Distracted Behavior,00:08:03,00:08:11,Class 2,None
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:00:08,00:00:13,Class 14,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:00:42,00:00:48,Class 13,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:01:20,00:01:30,Class 8,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:01:57,00:02:14,Class 15,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:02:33,00:02:50,Class 6,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:03:02,00:03:07,Class 7,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:03:33,00:03:44,Class 11,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:04:10,00:04:18,Class 3,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:04:40,00:04:44,Class 9,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:04:59,00:05:03,Class 10,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:05:20,00:05:34,Class 5,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:05:53,00:06:00,Class 12,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:06:23,00:06:42,Class 0,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:07:02,00:07:13,Class 4,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:07:30,00:07:32,Class 1,Hat
Rear_view_user_id_61962_7,Rearview,Distracted Behavior,00:08:02,00:08:11,Class 2,Hat
Right_side_window_user_id_61962_5,Rightside Window,Distracted Behavior,00:00:08,00:00:12,Class 14,None
Right_side_window_user_id_61962_5,Rightside Window,Distracted Behavior,00:00:41,00:00:48,Class 13,None
Right_side_window_user_id_61962_5,Rightside Window,Distracted Behavior,00:01:20,00:01:30,Class 8,None
Right_side_window_user_id_61962_5,Rightside Window,Distracted Behavior,00:01:57,00:02:13,Class 15,None
Right_side_window_user_id_61962_5,Rightside Window,Distracted Behavior,00:02:29,00:02:50,Class 6,None
Right_side_window_user_id_61962_5,Rightside Window,Distracted Behavior,00:03:02,00:03:07,Class 7,None
