Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:00:12,00:00:30,Class 4,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:00:42,00:01:00,Class 14,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:01:14,00:01:34,Class 0,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:01:48,00:01:50,Class 13,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:02:27,00:02:41,Class 11,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:03:06,00:03:11,Class 3,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:03:27,00:03:31,Class 8,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:04:00,00:04:13,Class 12,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:04:33,00:04:37,Class 10,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:05:00,00:05:02,Class 7,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:05:26,00:05:35,Class 2,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:05:50,00:05:54,Class 6,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:06:16,00:06:23,Class 5,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:06:49,00:06:50,Class 1,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:07:22,00:07:25,Class 9,None
Dashboard_user_id_79755_3,Dashboard,Distracted Behavior,00:07:45,00:08:01,Class 15,None
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:00:12,00:00:30,Class 4,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:00:43,00:01:00,Class 14,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:01:14,00:01:34,Class 0,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:01:48,00:01:51,Class 13,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:02:26,00:02:38,Class 11,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:03:05,00:03:11,Class 3,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:03:27,00:03:32,Class 8,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:04:01,00:04:12,Class 12,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:04:34,00:04:37,Class 10,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:05:00,00:05:03,Class 7,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:05:28,00:05:35,Class 2,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:05:51,00:05:59,Class 6,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:06:16,00:06:28,Class 5,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:06:49,00:06:50,Class 1,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:07:22,00:07:25,Class 9,Hat
Dashboard_user_id_79755_5,Dashboard,Distracted Behavior,00:07:44,00:08:02,Class 15,Hat
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:00:12,00:00:30,Class 4,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:00:42,00:01:00,Class 14,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:01:14,00:01:34,Class 0,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:01:48,00:01:50,Class 13,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:02:27,00:02:41,Class 11,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:03:06,00:03:11,Class 3,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:03:27,00:03:31,Class 8,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:04:00,00:04:13,Class 12,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:04:33,00:04:37,Class 10,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:05:00,00:05:02,Class 7,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:05:26,00:05:35,Class 2,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:05:50,00:05:54,Class 6,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:06:16,00:06:23,Class 5,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:06:49,00:06:50,Class 1,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:07:22,00:07:25,Class 9,None
Rearview_user_id_79755_3,Rearview,Distracted Behavior,00:07:45,00:08:01,Class 15,None
Rearview_user_id_79755_5,Rearview,Distracted Behavior,00:00:12,00:00:30,Class 4,Hat
Rearview_user_id_79755_5,Rearview,Distracted Behavior,00:00:43,00:01:00,Class 14,Hat
Rearview_user_id_79755_5,Rearview,Distracted Behavior,00:01:14,00:01:34,Class 0,Hat
Rearview_user_id_79755_5,Rearview,Distracted Behavior,00:01:48,00:01:51,Class 13,Hat
Rearview_user_id_79755_5,Rearview,Distracted Behavior,00:02:26,00:02:38,Class 11,Hat
Rearview_user_id_79755_5,Rearview,Distracted Behavior,00:03:05,00:03:11,Class 3,Hat
Rearview_user_id_79755_5,Rearview,Distracted Behavior,00:03:27,00:03:32,Class 8,Hat
Rearview_user_id_79755_5,Rearview,Distracted Behavior,00:04:01,00:04:12,Class 12,Hat
Rearview_user_id_79755_5,Rearview,Distracted Behavior,00:04:34,00:04:37,Class 10,Hat
Rearview_user_id_79755_5,Rearview,Distracted Behavior,00:05:00,00:05:03,Class 7,Hat
Rearview_user_id_79755_5,Rearview,Distracted Behavior,00:05:28,00:05:35,Class 2,Hat
Rearview_user_id_79755_5,Rearview,Distracted Behavior,00:05:51,00:05:59,Class 6,Hat
Rearview_user_id_79755_5,Rearview,Distracted Behavior,00:06:16,00:06:28,Class 5,Hat
