Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:00:08,00:00:32,Class 13,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:00:47,00:01:01,Class 5,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:01:15,00:01:32,Class 15,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:01:47,00:02:01,Class 3,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:02:16,00:02:36,Class 6,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:02:56,00:03:12,Class 8,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:03:42,00:03:57,Class 11,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:04:11,00:04:26,Class 1,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:04:42,00:04:57,Class 12,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:05:09,00:05:31,Class 14,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:05:44,00:05:52,Class 10,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:06:08,00:06:14,Class 9,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:06:33,00:06:52,Class 0,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:07:09,00:07:16,Class 4,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:07:39,00:07:59,Class 2,None
Dashboard_User_id_63764_5,Dashboard,Distracted Behavior,00:08:13,00:08:21,Class 7,None
Dashboard_User_id_63764_7,Dashboard,Distracted Behavior,00:00:08,00:00:29,Class 8,Hat
Dashboard_User_id_63764_7,Dashboard,Distracted Behavior,00:00:44,00:01:06,Class 12,Hat
Dashboard_User_id_63764_7,Dashboard,Distracted Behavior,00:01:21,00:01:45,Class 6,Hat
Dashboard_User_id_63764_7,Dashboard,Distracted Behavior,00:01:57,00:02:22,Class 5,Hat
Dashboard_User_id_63764_7,Dashboard,Distracted Behavior,00:02:35,00:02:55,Class 0,Hat
Dashboard_User_id_63764_7,Dashboard,Distracted Behavior,00:03:11,00:03:26,Class 1,Hat
