Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:00:10,00:00:23,Class 5,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:00:52,00:00:56,Class 4,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:01:15,00:01:26,Class 6,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:01:46,00:01:53,Class 3,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:02:12,00:02:18,Class 13,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:02:42,00:02:56,Class 14,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:03:10,00:03:29,Class 15,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:03:47,00:03:48,Class 1,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:04:10,00:04:26,Class 12,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:04:42,00:04:50,Class 2,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:05:10,00:05:15,Class 7,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:05:34,00:05:42,Class 8,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:06:06,00:06:19,Class 0,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:06:42,00:06:53,Class 11,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:07:11,00:07:14,Class 9,None
Dashboard_user_id_71720_5,Dashboard,Distracted Behavior,00:07:34,00:07:38,Class 10,None
Dashboard_user_id_71720_7,Dashboard,Distracted Behavior,00:00:10,00:00:18,Class 5,Sunglasses
Dashboard_user_id_71720_7,Dashboard,Distracted Behavior,00:00:43,00:00:53,Class 4,Sunglasses
Dashboard_user_id_71720_7,Dashboard,Distracted Behavior,00:01:15,00:01:25,Class 6,Sunglasses
Dashboard_user_id_71720_7,Dashboard,Distracted Behavior,00:01:47,00:01:55,Class 3,Sunglasses
Dashboard_user_id_71720_7,Dashboard,Distracted Behavior,00:02:11,00:02:19,Class 13,Sunglasses
Dashboard_user_id_71720_7,Dashboard,Distracted Behavior,00:02:40,00:02:50,Class 14,Sunglasses
Dashboard_user_id_71720_7,Dashboard,Distracted Behavior,00:03:08,00:03:28,Class 15,Sunglasses
Dashboard_user_id_71720_7,Dashboard,Distracted Behavior,00:03:47,00:03:49,Class 1,Sunglasses
Dashboard_user_id_71720_7,Dashboard,Distracted Behavior,00:04:10,00:04:24,Class 12,Sunglasses
Dashboard_user_id_71720_7,Dashboard,Distracted Behavior,00:04:43,00:04:52,Class 2,Sunglasses
