Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:00:08,00:00:23,Class 15,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:00:35,00:00:47,Class 13,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:01:06,00:01:31,Class 8,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:01:46,00:01:59,Class 1,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:02:16,00:02:25,Class 9,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:02:36,00:02:48,Class 4,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:03:13,00:03:31,Class 11,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:03:48,00:03:59,Class 7,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:04:10,00:04:26,Class 5,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:04:40,00:05:02,Class 6,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:05:23,00:05:27,Class 3,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:05:48,00:06:07,Class 14,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:06:20,00:06:43,Class 0,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:06:58,00:07:04,Class 10,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:07:19,00:07:38,Class 12,None
Dashboard_User_id_39367_5,Dashboard,Distracted Behavior,00:08:02,00:08:15,Class 2,None
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:00:08,00:00:22,Class 15,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:00:35,00:00:51,Class 13,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:01:06,00:01:30,Class 8,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:01:46,00:01:57,Class 1,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:02:16,00:02:23,Class 9,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:02:40,00:02:50,Class 4,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:03:13,00:03:34,Class 11,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:03:48,00:03:57,Class 7,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:04:11,00:04:27,Class 5,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:04:43,00:05:02,Class 6,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:05:29,00:05:36,Class 3,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:05:47,00:06:07,Class 14,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:06:20,00:06:43,Class 0,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:06:58,00:07:05,Class 10,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:07:23,00:07:32,Class 12,Hat
Dashboard_User_id_39367_7,Dashboard,Distracted Behavior,00:07:56,00:08:15,Class 2,Hat
Rear_view_user_id_39367_5,Rearview,Distracted Behavior,00:00:08,00:00:23,Class 15,None
Rear_view_user_id_39367_5,Rearview,Distracted Behavior,00:00:35,00:00:47,Class 13,None
Rear_view_user_id_39367_5,Rearview,Distracted Behavior,00:01:06,00:01:31,Class 8,None
Rear_view_user_id_39367_5,Rearview,Distracted Behavior,00:01:46,00:01:59,Class 1,None
Rear_view_user_id_39367_5,Rearview,Distracted Behavior,00:02:16,00:02:25,Class 9,None
Rear_view_user_id_39367_5,Rearview,Distracted Behavior,00:02:36,00:02:48,Class 4,None
Rear_view_user_id_39367_5,Rearview,Distracted Behavior,00:03:13,00:03:31,Class 11,None
Rear_view_user_id_39367_5,Rearview,Distracted Behavior,00:03:48,00:03:59,Class 7,None
