Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:00:15,00:00:22,Class 1,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:00:57,00:01:06,Class 3,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:01:16,00:01:37,Class 5,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:01:50,00:02:14,Class 0,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:02:29,00:02:37,Class 7,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:02:49,00:03:15,Class 14,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:03:33,00:03:44,Class 2,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:03:54,00:04:12,Class 13,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:04:29,00:04:48,Class 15,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:05:05,00:05:09,Class 9,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:05:28,00:05:50,Class 4,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:05:56,00:06:22,Class 6,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:06:33,00:06:54,Class 12,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:07:17,00:07:39,Class 11,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:07:52,00:07:59,Class 10,None
Dashboard_user_id_42711_5,Dashboard,Distracted Behavior,00:08:15,00:08:24,Class 8,None
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:00:14,00:00:18,Class 1,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:00:53,00:01:05,Class 3,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:01:18,00:01:31,Class 5,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:01:49,00:02:13,Class 0,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:02:29,00:02:37,Class 7,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:02:50,00:02:58,Class 14,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:03:34,00:03:44,Class 2,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:03:55,00:03:58,Class 13,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:04:29,00:04:49,Class 15,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:05:03,00:05:10,Class 9,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:05:25,00:05:30,Class 4,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:05:57,00:06:13,Class 6,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:06:34,00:06:54,Class 12,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:07:16,00:07:39,Class 11,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:07:52,00:07:58,Class 10,Sunglasses
Dashboard_user_id_42711_7,Dashboard,Distracted Behavior,00:08:15,00:08:29,Class 8,Sunglasses
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:00:15,00:00:22,Class 1,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:00:57,00:01:06,Class 3,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:01:16,00:01:37,Class 5,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:01:50,00:02:14,Class 0,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:02:29,00:02:37,Class 7,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:02:49,00:03:15,Class 14,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:03:33,00:03:44,Class 2,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:03:54,00:04:12,Class 13,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:04:29,00:04:48,Class 15,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:05:05,00:05:09,Class 9,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:05:28,00:05:50,Class 4,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:05:56,00:06:22,Class 6,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:06:33,00:06:54,Class 12,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:07:17,00:07:39,Class 11,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:07:52,00:07:59,Class 10,None
Rear_view_user_id_42711_5,Rearview,Distracted Behavior,00:08:15,00:08:24,Class 8,None
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:00:14,00:00:18,Class 1,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:00:53,00:01:05,Class 3,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:01:18,00:01:31,Class 5,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:01:49,00:02:13,Class 0,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:02:29,00:02:37,Class 7,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:02:50,00:02:58,Class 14,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:03:34,00:03:44,Class 2,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:03:55,00:03:58,Class 13,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:04:29,00:04:49,Class 15,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:05:03,00:05:10,Class 9,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:05:25,00:05:30,Class 4,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:05:57,00:06:13,Class 6,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:06:34,00:06:54,Class 12,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:07:16,00:07:39,Class 11,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:07:52,00:07:58,Class 10,Sunglasses
Rear_view_user_id_42711_7,Rearview,Distracted Behavior,00:08:15,00:08:29,Class 8,Sunglasses
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:00:15,00:00:22,Class 1,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:00:57,00:01:06,Class 3,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:01:16,00:01:37,Class 5,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:01:50,00:02:14,Class 0,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:02:29,00:02:37,Class 7,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:02:49,00:03:15,Class 14,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:03:33,00:03:44,Class 2,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:03:54,00:04:12,Class 13,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:04:29,00:04:48,Class 15,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:05:05,00:05:09,Class 9,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:05:28,00:05:50,Class 4,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:05:56,00:06:22,Class 6,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:06:33,00:06:54,Class 12,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:07:17,00:07:39,Class 11,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:07:52,00:07:59,Class 10,None
Right_side_window_user_id_42711_5,Rightside Window,Distracted Behavior,00:08:15,00:08:24,Class 8,None
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:00:14,00:00:18,Class 1,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:00:53,00:01:05,Class 3,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:01:18,00:01:31,Class 5,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:01:49,00:02:13,Class 0,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:02:29,00:02:37,Class 7,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:02:50,00:02:58,Class 14,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:03:34,00:03:44,Class 2,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:03:55,00:03:58,Class 13,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:04:29,00:04:49,Class 15,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:05:03,00:05:10,Class 9,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:05:25,00:05:30,Class 4,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:05:57,00:06:13,Class 6,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:06:34,00:06:54,Class 12,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:07:16,00:07:39,Class 11,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:07:52,00:07:58,Class 10,Sunglasses
Right_side_window_user_id_42711_7,Rightside Window,Distracted Behavior,00:08:15,00:08:29,Class 8,Sunglasses
