Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:00:13,00:00:27,Class 4,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:00:46,00:00:49,Class 7,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:01:10,00:01:12,Class 9,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:01:36,00:01:53,Class 3,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:02:17,00:02:34,Class 11,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:02:52,00:03:05,Class 2,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:03:20,00:03:40,Class 0,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:03:58,00:04:00,Class 1,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:04:19,00:04:36,Class 14,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:04:48,00:05:06,Class 6,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:05:17,00:05:20,Class 13,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:05:47,00:05:53,Class 8,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:06:22,00:06:25,Class 10,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:06:42,00:06:59,Class 15,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:07:15,00:07:33,Class 5,None
Dashboard_user_id_46844_5,Dashboard,Distracted Behavior,00:07:49,00:08:05,Class 12,None
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:00:12,00:00:26,Class 4,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:00:44,00:00:47,Class 7,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:01:10,00:01:12,Class 9,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:01:36,00:01:52,Class 3,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:02:16,00:02:33,Class 11,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:02:52,00:03:05,Class 2,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:03:20,00:03:40,Class 0,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:03:57,00:03:59,Class 1,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:04:18,00:04:34,Class 14,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:04:48,00:05:05,Class 6,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:05:16,00:05:21,Class 13,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:05:45,00:05:50,Class 8,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:06:21,00:06:23,Class 10,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:06:41,00:07:00,Class 15,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:07:14,00:07:32,Class 5,Sunglasses
Dashboard_user_id_46844_7,Dashboard,Distracted Behavior,00:07:48,00:08:05,Class 12,Sunglasses
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:00:13,00:00:27,Class 4,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:00:46,00:00:49,Class 7,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:01:10,00:01:12,Class 9,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:01:36,00:01:53,Class 3,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:02:17,00:02:34,Class 11,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:02:52,00:03:05,Class 2,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:03:20,00:03:40,Class 0,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:03:58,00:04:00,Class 1,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:04:19,00:04:36,Class 14,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:04:48,00:05:06,Class 6,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:05:17,00:05:20,Class 13,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:05:47,00:05:53,Class 8,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:06:22,00:06:25,Class 10,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:06:42,00:06:59,Class 15,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:07:15,00:07:33,Class 5,None
Rear_view_user_id_46844_5,Rearview,Distracted Behavior,00:07:49,00:08:05,Class 12,None
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:00:12,00:00:26,Class 4,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:00:44,00:00:47,Class 7,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:01:10,00:01:12,Class 9,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:01:36,00:01:52,Class 3,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:02:16,00:02:33,Class 11,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:02:52,00:03:05,Class 2,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:03:20,00:03:40,Class 0,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:03:57,00:03:59,Class 1,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:04:18,00:04:34,Class 14,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:04:48,00:05:05,Class 6,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:05:16,00:05:21,Class 13,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:05:45,00:05:50,Class 8,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:06:21,00:06:23,Class 10,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:06:41,00:07:00,Class 15,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:07:14,00:07:32,Class 5,Sunglasses
Rear_view_user_id_46844_7,Rearview,Distracted Behavior,00:07:48,00:08:05,Class 12,Sunglasses
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:00:13,00:00:27,Class 4,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:00:46,00:00:49,Class 7,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:01:10,00:01:12,Class 9,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:01:36,00:01:53,Class 3,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:02:17,00:02:34,Class 11,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:02:52,00:03:05,Class 2,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:03:20,00:03:40,Class 0,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:03:58,00:04:00,Class 1,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:04:19,00:04:36,Class 14,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:04:48,00:05:06,Class 6,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:05:17,00:05:20,Class 13,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:05:47,00:05:53,Class 8,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:06:22,00:06:25,Class 10,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:06:42,00:06:59,Class 15,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:07:15,00:07:33,Class 5,None
Right_side_window_user_id_46844_5,Rightside Window,Distracted Behavior,00:07:49,00:08:05,Class 12,None
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:00:12,00:00:26,Class 4,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:00:44,00:00:47,Class 7,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:01:10,00:01:12,Class 9,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:01:36,00:01:52,Class 3,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:02:16,00:02:33,Class 11,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:02:52,00:03:05,Class 2,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:03:20,00:03:40,Class 0,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:03:57,00:03:59,Class 1,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:04:18,00:04:34,Class 14,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:04:48,00:05:05,Class 6,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:05:16,00:05:21,Class 13,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:05:45,00:05:50,Class 8,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:06:21,00:06:23,Class 10,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:06:41,00:07:00,Class 15,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:07:14,00:07:32,Class 5,Sunglasses
Right_side_window_user_id_46844_7,Rightside Window,Distracted Behavior,00:07:48,00:08:05,Class 12,Sunglasses
