Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:00:08,00:00:22,Class 15,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:00:45,00:00:59,Class 11,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:01:18,00:01:24,Class 9,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:01:39,00:01:56,Class 0,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:01:14,00:01:16,Class 1,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:02:47,00:03:01,Class 4,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:03:20,00:03:37,Class 2,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:03:51,00:04:01,Class 3,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:04:19,00:04:23,Class 10,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:04:36,00:04:43,Class 14,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:05:07,00:05:11,Class 8,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:05:43,00:05:48,Class 7,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:06:00,00:06:04,Class 13,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:06:29,00:06:44,Class 6,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:06:59,00:07:17,Class 5,None
Dashboard_user_id_25077_5,Dashboard,Distracted Behavior,00:07:29,00:07:46,Class 12,None
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:00:08,00:00:22,Class 15,Sunglasses
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:00:44,00:00:59,Class 11,Sunglasses
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:01:18,00:01:22,Class 9,Sunglasses
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:01:37,00:01:54,Class 0,Sunglasses
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:02:12,00:02:14,Class 1,Sunglasses
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:02:46,00:03:02,Class 4,Sunglasses
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:03:20,00:03:34,Class 2,Sunglasses
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:03:51,00:04:02,Class 3,Sunglasses
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:04:18,00:04:23,Class 10,Sunglasses
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:04:35,00:04:42,Class 14,Sunglasses
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:05:06,00:05:14,Class 8,Sunglasses
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:05:43,00:05:47,Class 7,Sunglasses
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:06:00,00:06:04,Class 13,Sunglasses
Dashboard_user_id_25077_7,Dashboard,Distracted Behavior,00:06:29,00:06:43,Class 6,Sunglasses
