Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:00:09,00:00:23,Class 14,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:00:42,00:00:51,Class 6,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:01:15,00:01:28,Class 0,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:01:42,00:01:57,Class 5,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:02:13,00:02:22,Class 8,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:02:39,00:02:51,Class 15,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:03:09,00:03:24,Class 2,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:03:38,00:03:40,Class 13,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:04:20,00:04:36,Class 11,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:04:52,00:05:05,Class 3,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:05:22,00:05:34,Class 12,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:05:52,00:05:53,Class 1,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:06:23,00:06:29,Class 7,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:06:50,00:07:07,Class 4,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:07:24,00:07:28,Class 9,None
Dashboard_user_id_38159_5,Dashboard,Distracted Behavior,00:07:48,00:07:55,Class 10,None
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:00:09,00:00:17,Class 14,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:00:41,00:00:50,Class 6,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:01:14,00:01:27,Class 0,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:01:42,00:01:49,Class 5,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:02:12,00:02:20,Class 8,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:02:37,00:02:50,Class 15,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:03:11,00:03:23,Class 2,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:03:37,00:03:40,Class 13,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:04:20,00:04:35,Class 11,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:04:57,00:05:04,Class 3,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:05:20,00:05:34,Class 12,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:05:51,00:05:52,Class 1,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:06:21,00:06:27,Class 7,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:06:49,00:07:05,Class 4,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:07:23,00:07:29,Class 9,Hat
Dashboard_user_id_38159_7,Dashboard,Distracted Behavior,00:07:46,00:07:53,Class 10,Hat
Rear_view_user_id_38159_5,Rearview,Distracted Behavior,00:00:09,00:00:23,Class 14,None
Rear_view_user_id_38159_5,Rearview,Distracted Behavior,00:00:42,00:00:51,Class 6,None
Rear_view_user_id_38159_5,Rearview,Distracted Behavior,00:01:15,00:01:28,Class 0,None
