Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:00:09,00:00:22,Class 11,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:00:39,00:00:47,Class 6,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:01:00,00:01:15,Class 15,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:01:34,00:01:37,Class 9,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:02:03,00:02:04,Class 1,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:02:27,00:02:39,Class 3,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:02:53,00:02:56,Class 13,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:03:25,00:03:28,Class 10,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:03:46,00:03:52,Class 7,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:04:06,00:04:24,Class 0,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:04:40,00:04:46,Class 8,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:05:20,00:05:33,Class 4,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:05:51,00:05:59,Class 5,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:06:12,00:06:26,Class 14,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:06:44,00:06:55,Class 2,None
Dashboard_user_id_20090_5,Dashboard,Distracted Behavior,00:07:10,00:07:28,Class 12,None
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:00:08,00:00:21,Class 11,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:00:37,00:00:46,Class 6,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:01:00,00:01:14,Class 15,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:01:32,00:01:36,Class 9,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:01:56,00:01:57,Class 1,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:02:28,00:02:40,Class 3,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:02:53,00:02:54,Class 13,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:03:24,00:03:27,Class 10,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:03:46,00:03:50,Class 7,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:04:06,00:04:24,Class 0,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:04:39,00:04:46,Class 8,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:05:15,00:05:33,Class 4,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:05:46,00:05:59,Class 5,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:06:11,00:06:25,Class 14,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:06:42,00:06:53,Class 2,Sunglasses
Dashboard_user_id_20090_7,Dashboard,Distracted Behavior,00:07:07,00:07:28,Class 12,Sunglasses
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:00:09,00:00:22,Class 11,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:00:39,00:00:47,Class 6,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:01:00,00:01:15,Class 15,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:01:34,00:01:37,Class 9,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:02:03,00:02:04,Class 1,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:02:27,00:02:39,Class 3,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:02:53,00:02:56,Class 13,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:03:25,00:03:28,Class 10,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:03:46,00:03:52,Class 7,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:04:06,00:04:24,Class 0,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:04:40,00:04:46,Class 8,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:05:20,00:05:33,Class 4,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:05:51,00:05:59,Class 5,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:06:12,00:06:26,Class 14,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:06:44,00:06:55,Class 2,None
Rear_view_user_id_20090_5,Rearview,Distracted Behavior,00:07:10,00:07:28,Class 12,None
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:00:08,00:00:21,Class 11,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:00:37,00:00:46,Class 6,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:01:00,00:01:14,Class 15,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:01:32,00:01:36,Class 9,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:01:56,00:01:57,Class 1,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:02:28,00:02:40,Class 3,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:02:53,00:02:54,Class 13,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:03:24,00:03:27,Class 10,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:03:46,00:03:50,Class 7,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:04:06,00:04:24,Class 0,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:04:39,00:04:46,Class 8,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:05:15,00:05:33,Class 4,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:05:46,00:05:59,Class 5,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:06:11,00:06:25,Class 14,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:06:42,00:06:53,Class 2,Sunglasses
Rear_view_user_id_20090_7,Rearview,Distracted Behavior,00:07:07,00:07:28,Class 12,Sunglasses
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:00:09,00:00:22,Class 11,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:00:39,00:00:47,Class 6,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:01:00,00:01:15,Class 15,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:01:34,00:01:37,Class 9,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:02:03,00:02:04,Class 1,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:02:27,00:02:39,Class 3,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:02:53,00:02:56,Class 13,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:03:25,00:03:28,Class 10,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:03:46,00:03:52,Class 7,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:04:06,00:04:24,Class 0,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:04:40,00:04:46,Class 8,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:05:20,00:05:33,Class 4,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:05:51,00:05:59,Class 5,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:06:12,00:06:26,Class 14,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:06:44,00:06:55,Class 2,None
Right_side_window_user_id_20090_5,Rightside Window,Distracted Behavior,00:07:10,00:07:28,Class 12,None
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:00:08,00:00:21,Class 11,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:00:37,00:00:46,Class 6,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:01:00,00:01:14,Class 15,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:01:32,00:01:36,Class 9,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:01:56,00:01:57,Class 1,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:02:28,00:02:40,Class 3,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:02:53,00:02:54,Class 13,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:03:24,00:03:27,Class 10,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:03:46,00:03:50,Class 7,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:04:06,00:04:24,Class 0,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:04:39,00:04:46,Class 8,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:05:15,00:05:33,Class 4,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:05:46,00:05:59,Class 5,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:06:11,00:06:25,Class 14,Sunglasses
Right_side_window_user_id_20090_7,Rightside Window,Distracted Behavior,00:06:42,00:06:53,Class 2,Sunglasses
