Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:00:10,00:00:12,Class 4,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:00:41,00:00:46,Class 10,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:01:06,00:01:26,Class 15,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:01:50,00:01:59,Class 1,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:02:17,00:02:18,Class 3,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:02:49,00:02:53,Class 7,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:03:08,00:03:13,Class 13,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:03:55,00:04:06,Class 11,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:04:23,00:04:26,Class 9,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:04:48,00:05:07,Class 0,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:05:53,00:06:05,Class 6,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:06:20,00:06:29,Class 5,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:06:53,00:07:02,Class 14,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:07:32,00:07:54,Class 12,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:08:09,00:08:16,Class 8,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:08:50,00:08:56,Class 3,None
Dashboard_user_id_63513_5,Dashboard,Distracted Behavior,00:09:07,00:09:14,Class 2,None
Dashboard_user_id_63513_7,Dashboard,Distracted Behavior,00:00:13,00:00:15,Class 4,Sunglasses
Dashboard_user_id_63513_7,Dashboard,Distracted Behavior,00:00:42,00:00:45,Class 10,Sunglasses
Dashboard_user_id_63513_7,Dashboard,Distracted Behavior,00:01:06,00:01:18,Class 15,Sunglasses
Dashboard_user_id_63513_7,Dashboard,Distracted Behavior,00:01:45,00:01:47,Class 1,Sunglasses
Dashboard_user_id_63513_7,Dashboard,Distracted Behavior,00:02:19,00:02:27,Class 3,Sunglasses
