data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_471_484.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_68_85.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_180_199.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_206_221.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_229_258.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_266_277.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_287_298.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_311_330.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_31_48.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_344_365.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_372_385.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_399_418.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_437_450.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_471_486.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_508_510.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_69_85.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_159_180.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_105_122.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_435_449.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_108_123.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_5_144_159.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_142_157.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_157_178.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_178_196.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_206_220.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_21_47.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_229_258.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_267_277.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_286_297.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_308_327.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_343_362.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_370_385.MP4 0
data/A1_clip/0/Right_side_window_user_id_13522_NoAudio_7_398_417.MP4 0
data/A1_clip/1/Right_side_window_user_id_13522_NoAudio_5_199_206.MP4 1
data/A1_clip/1/Right_side_window_user_id_13522_NoAudio_7_196_206.MP4 1
data/A1_clip/2/Right_side_window_user_id_13522_NoAudio_7_327_343.MP4 2
data/A1_clip/2/Right_side_window_user_id_13522_NoAudio_5_330_344.MP4 2
data/A1_clip/3/Right_side_window_user_id_13522_NoAudio_5_365_372.MP4 3
data/A1_clip/3/Right_side_window_user_id_13522_NoAudio_7_362_370.MP4 3
data/A1_clip/4/Right_side_window_user_id_13522_NoAudio_5_298_311.MP4 4
data/A1_clip/4/Right_side_window_user_id_13522_NoAudio_7_297_308.MP4 4
data/A1_clip/5/Right_side_window_user_id_13522_NoAudio_5_123_144.MP4 5
data/A1_clip/5/Right_side_window_user_id_13522_NoAudio_7_122_142.MP4 5
data/A1_clip/6/Right_side_window_user_id_13522_NoAudio_5_85_108.MP4 6
data/A1_clip/6/Right_side_window_user_id_13522_NoAudio_7_85_105.MP4 6
data/A1_clip/7/Right_side_window_user_id_13522_NoAudio_5_385_399.MP4 7
data/A1_clip/7/Right_side_window_user_id_13522_NoAudio_7_385_398.MP4 7
data/A1_clip/8/Right_side_window_user_id_13522_NoAudio_5_11_31.MP4 8
data/A1_clip/8/Right_side_window_user_id_13522_NoAudio_7_10_21.MP4 8
data/A1_clip/9/Right_side_window_user_id_13522_NoAudio_5_277_287.MP4 9
data/A1_clip/9/Right_side_window_user_id_13522_NoAudio_7_277_286.MP4 9
data/A1_clip/10/Right_side_window_user_id_13522_NoAudio_5_258_266.MP4 10
data/A1_clip/10/Right_side_window_user_id_13522_NoAudio_7_258_267.MP4 10
data/A1_clip/11/Right_side_window_user_id_13522_NoAudio_5_418_437.MP4 11
data/A1_clip/11/Right_side_window_user_id_13522_NoAudio_7_417_435.MP4 11
data/A1_clip/12/Right_side_window_user_id_13522_NoAudio_5_48_69.MP4 12
data/A1_clip/12/Right_side_window_user_id_13522_NoAudio_7_47_68.MP4 12
data/A1_clip/13/Right_side_window_user_id_13522_NoAudio_5_221_229.MP4 13
data/A1_clip/13/Right_side_window_user_id_13522_NoAudio_7_220_229.MP4 13
data/A1_clip/14/Right_side_window_user_id_13522_NoAudio_5_486_508.MP4 14
data/A1_clip/14/Right_side_window_user_id_13522_NoAudio_7_484_507.MP4 14
data/A1_clip/15/Right_side_window_user_id_13522_NoAudio_5_450_471.MP4 15
data/A1_clip/15/Right_side_window_user_id_13522_NoAudio_7_449_471.MP4 15
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_108_125.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_139_155.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_161_190.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_201_224.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_22_37.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_243_256.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_273_287.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_288_316.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_332_350.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_353_374.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_380_399.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_40_62.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_416_434.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_439_458.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_460_476.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_41_63.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_438_458.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_77_96.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_8_22.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_75_94.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_416_435.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_5_8_22.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_106_125.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_140_156.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_163_189.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_202_225.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_22_38.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_244_256.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_273_287.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_298_315.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_331_350.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_353_374.MP4 0
data/A1_clip/0/Right_side_window_user_id_14786_NoAudio_7_379_399.MP4 0
data/A1_clip/1/Right_side_window_user_id_14786_NoAudio_5_458_460.MP4 1
data/A1_clip/1/Right_side_window_user_id_14786_NoAudio_7_458_460.MP4 1
data/A1_clip/2/Right_side_window_user_id_14786_NoAudio_5_94_108.MP4 2
data/A1_clip/2/Right_side_window_user_id_14786_NoAudio_7_96_106.MP4 2
data/A1_clip/3/Right_side_window_user_id_14786_NoAudio_5_316_332.MP4 3
data/A1_clip/3/Right_side_window_user_id_14786_NoAudio_7_315_331.MP4 3
data/A1_clip/4/Right_side_window_user_id_14786_NoAudio_7_399_416.MP4 4
data/A1_clip/4/Right_side_window_user_id_14786_NoAudio_5_399_416.MP4 4
data/A1_clip/5/Right_side_window_user_id_14786_NoAudio_5_287_288.MP4 5
data/A1_clip/5/Right_side_window_user_id_14786_NoAudio_7_287_298.MP4 5
data/A1_clip/6/Right_side_window_user_id_14786_NoAudio_5_190_201.MP4 6
data/A1_clip/6/Right_side_window_user_id_14786_NoAudio_7_189_202.MP4 6
data/A1_clip/7/Right_side_window_user_id_14786_NoAudio_5_434_439.MP4 7
data/A1_clip/7/Right_side_window_user_id_14786_NoAudio_7_435_438.MP4 7
data/A1_clip/8/Right_side_window_user_id_14786_NoAudio_5_155_161.MP4 8
data/A1_clip/8/Right_side_window_user_id_14786_NoAudio_7_156_163.MP4 8
data/A1_clip/9/Right_side_window_user_id_14786_NoAudio_5_374_380.MP4 9
data/A1_clip/9/Right_side_window_user_id_14786_NoAudio_7_374_379.MP4 9
data/A1_clip/10/Right_side_window_user_id_14786_NoAudio_5_350_353.MP4 10
data/A1_clip/10/Right_side_window_user_id_14786_NoAudio_7_350_353.MP4 10
data/A1_clip/11/Right_side_window_user_id_14786_NoAudio_5_224_243.MP4 11
data/A1_clip/11/Right_side_window_user_id_14786_NoAudio_7_225_244.MP4 11
data/A1_clip/12/Right_side_window_user_id_14786_NoAudio_5_125_139.MP4 12
data/A1_clip/12/Right_side_window_user_id_14786_NoAudio_7_125_140.MP4 12
data/A1_clip/13/Right_side_window_user_id_14786_NoAudio_5_37_40.MP4 13
data/A1_clip/13/Right_side_window_user_id_14786_NoAudio_7_38_41.MP4 13
data/A1_clip/14/Right_side_window_user_id_14786_NoAudio_5_256_273.MP4 14
data/A1_clip/14/Right_side_window_user_id_14786_NoAudio_7_256_273.MP4 14
data/A1_clip/15/Right_side_window_user_id_14786_NoAudio_5_62_75.MP4 15
data/A1_clip/15/Right_side_window_user_id_14786_NoAudio_7_63_77.MP4 15
data/A1_clip/0/Right_side_window_user_id_16080_NoAudio_7_413_429.MP4 0
data/A1_clip/0/Right_side_window_user_id_16080_NoAudio_7_42_61.MP4 0
data/A1_clip/0/Right_side_window_user_id_16080_NoAudio_7_445_459.MP4 0
data/A1_clip/0/Right_side_window_user_id_16080_NoAudio_7_77_95.MP4 0
data/A1_clip/0/Right_side_window_user_id_16080_NoAudio_7_98_116.MP4 0
data/A1_clip/0/Right_side_window_user_id_16080_NoAudio_5_100_114.MP4 0
data/A1_clip/0/Right_side_window_user_id_16080_NoAudio_5_121_145.MP4 0
data/A1_clip/0/Right_side_window_user_id_16080_NoAudio_5_160_183.MP4 0
data/A1_clip/0/Right_side_window_user_id_16080_NoAudio_5_16_37.MP4 0
